rank,app_id,app_name,artist_name,url,artwork,date,country,feed,genre_id,genre_name
47,6612024746,Easy Words - Wortspiele,Easybrain Ltd,https://apps.apple.com/de/app/easy-words-wortspiele/id6612024746?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/6f/a7/2c/6fa72cf7-3529-ade0-06f1-f7a9f15e1bbc/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,topfree,7019,文字
48,1499972852,Top 7 - Familienwortspiel,ELIA GAMES,https://apps.apple.com/de/app/top-7-familienwortspiel/id1499972852?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/65/0d/fe/650dfe42-4b33-2518-64e3-1fa73ffe5df4/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,topfree,7019,文字
49,1217364250,Kreuzworträtsel Pur .,the binary family,https://apps.apple.com/de/app/kreuzwortr%C3%A4tsel-pur/id1217364250?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/be/16/97/be16971a-1c4f-f635-fa10-bfd8ec5a923a/AppIcon-0-0-1x_U007emarketing-0-8-0-0-85-220.png/100x100bb.png,2026-06-30,de,topfree,7019,文字
50,1623343903,Ich Habe Noch Nie・Partyspiel,Snash UG (haftungsbeschraenkt),https://apps.apple.com/de/app/ich-habe-noch-nie-partyspiel/id1623343903?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/32/5c/d4/325cd4e5-1c25-1e2a-76c4-8deb8fea8c44/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,de,topfree,7019,文字
1,1596736236,Rovio Classics: Angry Birds,Rovio Entertainment Oyj,https://apps.apple.com/de/app/rovio-classics-angry-birds/id1596736236?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/16/b2/ca/16b2ca07-9218-4469-5e09-29addd3eff9e/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
2,6747814605,Is This Seat Taken?,Poti Poti Studio,https://apps.apple.com/de/app/is-this-seat-taken/id6747814605?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/16/24/d5/1624d5e2-611f-9cee-cb5e-e596962c809f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
3,1320681231,Bring You Home,Alike Studio,https://apps.apple.com/de/app/bring-you-home/id1320681231?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/2e/bb/4e/2ebb4eb2-5b8a-2e06-d47e-f919fc0352d4/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-P3-0-0-0-85-220-0-0-0-3.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
4,503190232,Bridge Constructor,Headup GmbH,https://apps.apple.com/de/app/bridge-constructor/id503190232?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/01/86/49/018649bf-62ad-4138-8711-1c32f384efbe/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
5,728293409,Monument Valley,ustwo games,https://apps.apple.com/de/app/monument-valley/id728293409?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/21/8e/d8/218ed8a3-c616-9ec7-419e-368073b9deb7/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
6,1059911569,Rusty Lake Hotel,Rusty Lake,https://apps.apple.com/de/app/rusty-lake-hotel/id1059911569?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple115/v4/19/cc/4a/19cc4a4b-ac70-bcc8-b2f8-84f1eac2ecae/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-3.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
7,1642601792,The Past Within,Rusty Lake,https://apps.apple.com/de/app/the-past-within/id1642601792?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/bb/2c/df/bb2cdff2-5289-a7b8-da79-4b7323917d16/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
8,1187265767,Monument Valley 2,ustwo games,https://apps.apple.com/de/app/monument-valley-2/id1187265767?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/97/f1/15/97f11538-719a-d660-41d2-d1cde2c59258/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
9,449735650,Wo ist mein Wasser?,Disney,https://apps.apple.com/de/app/wo-ist-mein-wasser/id449735650?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/3b/61/31/3b61311b-af40-6af9-83c6-c8eb7ca4ad93/AppIcon-0-0-1x_U007emarketing-0-0-0-9-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
10,1445772666,Keep Talking & Nobody Explodes,Steel Crate Games,https://apps.apple.com/de/app/keep-talking-nobody-explodes/id1445772666?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/bf/92/0b/bf920b63-9103-5bfd-3b0a-b740eb889563/AppIcon-0-0-1x_U007emarketing-0-0-0-9-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
11,322110989,PUSHY - das Original,medienwerkstatt,https://apps.apple.com/de/app/pushy-das-original/id322110989?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/54/af/b7/54afb71b-5869-04d2-eb84-b49aa35ca7be/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
12,1361525484,Layton: Geheimnisvolles Dorf,Level-5 Inc.,https://apps.apple.com/de/app/layton-geheimnisvolles-dorf/id1361525484?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple122/v4/85/e3/62/85e362dc-1b0d-63b6-7e2a-05f702b5273e/AppIcon-1x_U007emarketing-0-7-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
13,1461751938,Purple Place - Classic Games,Semyon Popov,https://apps.apple.com/de/app/purple-place-classic-games/id1461751938?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/5f/14/f6/5f14f6d0-d38a-2031-7b66-1f0e24528153/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
14,6744579956,Illusion Bowling,Daniel Koenig-Meier,https://apps.apple.com/de/app/illusion-bowling/id6744579956?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/eb/2f/36/eb2f3671-bf77-f053-1fa6-cf977764a0ae/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
15,6504485812,Leon's Mahjong,Lucas Dima,https://apps.apple.com/de/app/leons-mahjong/id6504485812?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/27/4e/6b/274e6b34-d10b-4a1a-9d3c-8ebbb74f00bb/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
16,6450058135,Unpacking,Balor Games,https://apps.apple.com/de/app/unpacking/id6450058135?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/76/6f/bf/766fbfe1-fdd2-1545-dbcf-54277150f9bb/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
17,1610947489,Poppy Playtime Chapter 1,"Mob Entertainment, Inc",https://apps.apple.com/de/app/poppy-playtime-chapter-1/id1610947489?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple112/v4/40/e1/ab/40e1abb0-cfcb-1efb-2eac-f8b274028e8c/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
18,6738784092,A Little to the Left: Drawers,Secret Mode,https://apps.apple.com/de/app/a-little-to-the-left-drawers/id6738784092?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ca/15/1f/ca151fa8-6f3c-0191-7f7d-88be9097fc21/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
19,329981776,Sudoku ′ No ads,"Mind The Frog, Inc.",https://apps.apple.com/de/app/sudoku-no-ads/id329981776?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/54/c7/2a/54c72ae8-292f-b274-39bb-09022fea4fe1/AppIcon-0-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
20,6448352407,Unboxing the Cryptic Killer,Eleven Products Sp. z o.o.,https://apps.apple.com/de/app/unboxing-the-cryptic-killer/id6448352407?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/ad/49/23/ad492327-aaf9-5c91-b332-1a0acfdcd27c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
21,6477541914,Parallel Experiment,Eleven Products Sp. z o.o.,https://apps.apple.com/de/app/parallel-experiment/id6477541914?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/0b/cd/cb/0bcdcbde-1ef4-7422-4820-ed9d1eb581db/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
22,972319818,Prune,Joel McDonald LLC,https://apps.apple.com/de/app/prune/id972319818?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/1e/21/35/1e213529-c131-8727-668e-e4cba79b635e/AppIcon-1x_U007emarketing-0-7-0-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
23,1311353234,Bridge Constructor Portal,Headup GmbH,https://apps.apple.com/de/app/bridge-constructor-portal/id1311353234?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e3/e1/ee/e3e1ee75-8543-f5af-7f46-cfc43f0863bf/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
24,6503954810,Poppy Playtime Chapter 3,"Mob Entertainment, Inc",https://apps.apple.com/de/app/poppy-playtime-chapter-3/id6503954810?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/25/36/d6/2536d64d-a4e1-ffdc-5dc7-258b1fbfff84/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
25,6757693216,Replicat,Erabit Studios,https://apps.apple.com/de/app/replicat/id6757693216?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/81/8f/c5/818fc514-6b59-f47d-5cdc-5ec27a864c98/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
26,6757934329,Flagle,Stephan Engelhardt,https://apps.apple.com/de/app/flagle/id6757934329?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/9c/e2/be/9ce2be30-6ae8-48bd-261e-6935c3f8a7ca/AppIcon-0-0-1x_U007epad-0-1-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
27,1039141908,LEGO® Ninjago™,Warner Bros.,https://apps.apple.com/de/app/lego-ninjago/id1039141908?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0a/b0/83/0ab08316-174e-7ae2-689f-d8bc9b036b49/AppIcon-1x_U007emarketing-0-7-0-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
28,1055650930,Codenames,CGE Digital s.r.o.,https://apps.apple.com/de/app/codenames/id1055650930?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/1f/22/2a/1f222a4e-4ccd-82a5-a92a-b2064d60fc3b/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
29,6762288718,What's the Password?,TrampolineTales,https://apps.apple.com/de/app/whats-the-password/id6762288718?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/84/e3/3d/84e33d8e-aa4b-1b2f-5723-82e8e19d490c/AppIcon-0-0-1x_U007epad-0-11-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
30,1197552569,Poly Bridge,Dry Cactus,https://apps.apple.com/de/app/poly-bridge/id1197552569?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/90/c7/bf/90c7bf8a-8d0f-3adb-a56e-30ba166f32a9/AppIcon-1x_U007emarketing-85-220-0-7.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
31,1253855339,Rusty Lake Paradise,Rusty Lake,https://apps.apple.com/de/app/rusty-lake-paradise/id1253855339?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/04/e8/db/04e8db96-435a-1344-7117-2a2206927cb1/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-3.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
32,6745312000,ISLANDERS: Mobile,Coatsink Software,https://apps.apple.com/de/app/islanders-mobile/id6745312000?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/c6/53/c3/c653c3d5-f718-8a95-7ae7-519c23612e5f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
33,6445911052,Fran Bow,Killmonday Games,https://apps.apple.com/de/app/fran-bow/id6445911052?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/d4/1d/3e/d41d3e0c-73a2-ee13-20c4-8306c40fbebe/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
34,1636439801,Railbound,Afterburn Lukasz Spierewka,https://apps.apple.com/de/app/railbound/id1636439801?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/27/9e/98/279e9892-c083-7d9d-a19c-a29d5d81ce6e/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
35,1512730607,Layton: Verlorene Zukunft HD,Level-5 Inc.,https://apps.apple.com/de/app/layton-verlorene-zukunft-hd/id1512730607?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple122/v4/79/f7/50/79f7506c-0c34-8672-e315-a47f27ffe1c7/AppIcon-1x_U007emarketing-0-7-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
36,667362389,The Room Two,Fireproof Studios Limited,https://apps.apple.com/de/app/the-room-two/id667362389?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple125/v4/2a/19/dd/2a19dd0f-f01d-262d-d82c-c1cf38084c3f/AppIcon-1x_U007emarketing-0-85-220-0-8.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
37,6761413198,That's not my Neighbor.,Jurre Vos,https://apps.apple.com/de/app/thats-not-my-neighbor/id6761413198?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/38/b8/9e/38b89edf-0453-ed1f-46ce-0666c040b23f/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
38,1537362903,Neighbours back From Hell,HandyGames,https://apps.apple.com/de/app/neighbours-back-from-hell/id1537362903?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/49/f8/b4/49f8b4a2-da47-117c-d795-2a3f1dd0845f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
39,918054748,The Room Three,Fireproof Studios Limited,https://apps.apple.com/de/app/the-room-three/id918054748?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/9b/be/fa/9bbefa87-a9a5-a8b8-1443-aed1c1740558/AppIcon-1x_U007emarketing-0-85-220-0-8.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
40,1269225754,Gorogoa,Annapurna Interactive,https://apps.apple.com/de/app/gorogoa/id1269225754?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/b4/01/d7/b401d7d4-7fd1-5494-c1f5-5e42bb8da080/AppIcon-0-1x_U007emarketing-0-85-220-0-7.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
41,6743181287,Baphomets Fluch: Reforged,Revolution,https://apps.apple.com/de/app/baphomets-fluch-reforged/id6743181287?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/1e/d1/e8/1ed1e80f-4f18-36cd-9c65-c068e05d13a1/AppIcon-1x_U007epad-0-1-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
42,1286676015,The Room: Old Sins,Fireproof Studios Limited,https://apps.apple.com/de/app/the-room-old-sins/id1286676015?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/79/e5/77/79e5775a-8baa-543b-d2d6-9aeea7a223e5/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-5.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
43,316491616,TowerMadness,"ZSpectre, Inc.",https://apps.apple.com/de/app/towermadness/id316491616?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/77/3f/65/773f65fd-9e38-1cb4-67c4-9f18a877c484/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
44,731645633,Hitman GO,Deca Live Operations GmbH,https://apps.apple.com/de/app/hitman-go/id731645633?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/7a/23/79/7a2379f3-b3e3-4f59-033d-145e1f7677bc/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
45,6469603539,All of You,Alike Studio,https://apps.apple.com/de/app/all-of-you/id6469603539?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/d8/3c/c9/d83cc9ea-71c0-c61d-bf99-6c763ed8bfb2/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
46,6738784151,A Little to the Left: Stars,Secret Mode,https://apps.apple.com/de/app/a-little-to-the-left-stars/id6738784151?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/58/a8/54/58a85469-2c22-bb02-7a2e-eb316d8c2ef4/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
47,1062515791,The House of da Vinci,Blue Brain Games,https://apps.apple.com/de/app/the-house-of-da-vinci/id1062515791?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/3d/b6/af/3db6af2a-297c-0d3f-9542-8a408a79b5a2/AppIcon-0-0-1x_U007emarketing-0-0-0-9-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
48,6447306697,Cluedo,Marmalade Game Studio,https://apps.apple.com/de/app/cluedo/id6447306697?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/dd/0f/ae/dd0fae07-9c94-fe0c-7bd5-68274672cb37/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
49,1357651989,Tick Tock: A Tale for Two,Other Tales Interactive ApS,https://apps.apple.com/de/app/tick-tock-a-tale-for-two/id1357651989?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/e0/1f/e8/e01fe8a8-e807-214c-15a2-5137922d93d2/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
50,1524371466,Poly Bridge 2,Dry Cactus,https://apps.apple.com/de/app/poly-bridge-2/id1524371466?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/cc/b7/ce/ccb7ce03-7f0d-9bc8-0d34-5b84d0272c7f/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,2026-06-30,de,toppaid,7012,解谜
1,479516143,Minecraft,Mojang,https://apps.apple.com/de/app/minecraft/id479516143?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/fd/17/8c/fd178c91-f3fb-a48a-cd60-1c927536220f/AppIcon-0-0-1x_U007emarketing-0-10-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
2,525818839,Plague Inc.,Ndemic Creations,https://apps.apple.com/de/app/plague-inc/id525818839?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/4c/2e/05/4c2e05a3-8809-22db-0d9b-ded70f5b3cd1/AppIcon-0-0-1x_U007emarketing-0-8-0-0-sRGB-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
3,625334537,Geometry Dash,RobTop Games AB,https://apps.apple.com/de/app/geometry-dash/id625334537?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/5a/d5/97/5ad5971d-b8ea-d82f-415f-f69be6bde65c/AppIcon-1x_U007emarketing-0-11-0-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
4,1482126043,Slaps And Beans,Trinity Team srl,https://apps.apple.com/de/app/slaps-and-beans/id1482126043?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple115/v4/5d/52/76/5d527634-f8f4-3c85-caea-c1aab1f6293e/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
5,575154654,Pou,Zakeh Limited,https://apps.apple.com/de/app/pou/id575154654?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ae/b9/81/aeb981e4-c84e-0536-bd0b-4b5370d6f12c/AppIcon-0-0-1x_U007emarketing-0-5-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
6,1596736236,Rovio Classics: Angry Birds,Rovio Entertainment Oyj,https://apps.apple.com/de/app/rovio-classics-angry-birds/id1596736236?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/16/b2/ca/16b2ca07-9218-4469-5e09-29addd3eff9e/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
7,1118115766,Bloons TD 6,Ninja Kiwi,https://apps.apple.com/de/app/bloons-td-6/id1118115766?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/fd/7e/12/fd7e1256-26c8-89ac-3924-fe7d08d136c0/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
8,1477966166,MONOPOLY,Marmalade Game Studio,https://apps.apple.com/de/app/monopoly/id1477966166?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c5/69/60/c5696050-34c0-c346-9b36-9e0d10137801/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
9,6502453075,Balatro,Playstack Ltd,https://apps.apple.com/de/app/balatro/id6502453075?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/6d/d3/0c/6dd30caf-f830-22d5-ba44-448cdff0df30/iOS_AppIcon_Premium-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
10,891194610,Earn to Die 2,Not Doppler,https://apps.apple.com/de/app/earn-to-die-2/id891194610?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/fe/cc/ab/feccab35-76b9-2ffa-7a6a-40ea9af24707/AppIcon-1x_U007emarketing-0-7-0-85-220-0.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
11,1631859420,After Inc.,Ndemic Creations,https://apps.apple.com/de/app/after-inc/id1631859420?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/67/77/b5/6777b52c-61c3-40c4-27c9-73cffb0a4ecd/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
12,1622869542,Kingdom Rush 5: Alliance TD,Ironhide S.A.,https://apps.apple.com/de/app/kingdom-rush-5-alliance-td/id1622869542?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/37/b7/0d/37b70dd2-119e-0983-504e-35b13eef8564/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
13,1406710800,Stardew Valley,ConcernedApe,https://apps.apple.com/de/app/stardew-valley/id1406710800?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/0e/df/12/0edf1230-3f6e-fbb3-7f72-f2aa844d100a/AppIcons-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
14,763708676,Grand Theft Auto: San Andreas,Rockstar Games,https://apps.apple.com/de/app/grand-theft-auto-san-andreas/id763708676?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/20/82/1e/20821ed0-72ef-c657-af8c-a63bf6fbc703/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
15,6748056918,Farming Simulator 26 Mobile,GIANTS Software GmbH,https://apps.apple.com/de/app/farming-simulator-26-mobile/id6748056918?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/34/9b/55/349b557c-8493-3a66-ddca-27b359b08b37/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
16,6760708552,The Completionist: 1990 – 1999,Frosty Pop,https://apps.apple.com/de/app/the-completionist-1990-1999/id6760708552?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/c6/36/78/c636785e-ac04-cd25-e197-c2a9e2c2c4c6/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
17,1093131935,Incredibox,So Far So Good,https://apps.apple.com/de/app/incredibox/id1093131935?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/d0/2b/6c/d02b6c61-94fe-4863-56ae-a2a522061147/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
18,6758328352,Scritchy Scratchy,Funday Games ApS,https://apps.apple.com/de/app/scritchy-scratchy/id6758328352?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/58/06/c2/5806c2e0-3d8d-760f-e40d-b7b0b8d3e691/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,de,toppaid,6014,游戏
